,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bermanto Oy,24.05.2016,
1,Y-tunnus,2733300-8,,
2,Kotipaikka,Kerava,22.05.2020,
3,Yritysmuoto,Osakeyhtiö,30.04.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.04.2016,,
6,Viimeisin rekisteröintiajankohta,30.09.2021,30.09.2021,
7,Yrityksen tiedot järjestelmässä alkaen,30.04.2016,,
8,Yrityksen tila,Rekisterissä,30.04.2016,
9,Yrityksen tilanne,Konkurssissa,19.07.2021,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Kyllä,08.04.2021,
12,Yhteystiedot,,29.01.2020,
13,Postiosoite,Kytömaantie 14  04200  Kerava  Suomi,,
14,Käyntiosoite,Kytömaantie 14  04200  Kerava  Suomi,,
15,Sähköposti,info(a)bermanto.fi,,
16,Www,http://www.bermanto.fi,,
