,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oftalmo Oy,23.12.2015,
1,Y-tunnus,2731831-8,,
2,Kotipaikka,Kaarina,23.12.2015,
3,Yritysmuoto,Osakeyhtiö,23.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.12.2015,,
6,Viimeisin rekisteröintiajankohta,06.12.2022,06.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.12.2015,,
8,Yrityksen tila,Rekisterissä,23.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,14.12.2015,
12,Postiosoite,Rauvolantie 81  20760  Piispanristi  Suomi,,
13,Puhelin,050 411 9740,,
