,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Invapple Oy,24.08.2015,
1,Y-tunnus,2704842-6,,
2,Kotipaikka,Hanko,24.08.2015,
3,Yritysmuoto,Osakeyhtiö,24.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.08.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.08.2015,,
8,Yrityksen tila,Rekisterissä,24.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.04.2020,
11,Yhteystiedot,,30.10.2020,
12,Postiosoite,Kivikonlaita 45  00940  Helsinki  Suomi,,
13,Käyntiosoite,Kivikonlaita 45  00940  Helsinki  Suomi,,
14,Puhelin,0405301397,,
15,Sähköposti,jarno(a)transedu.fi,,
