,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Poppaset Oy,02.02.2015,
1,Y-tunnus,2668892-3,,
2,Kotipaikka,Imatra,02.02.2015,
3,Yritysmuoto,Osakeyhtiö,02.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.02.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.02.2015,,
8,Yrityksen tila,Rekisterissä,02.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
11,Yhteystiedot,,14.10.2019,
12,Postiosoite,c/o Poppaset oy  Lappeentie 17  55100  Imatra  Suomi,,
13,Puhelin,0458407456,,
14,Sähköposti,poppanen(a)hotmail.fi,,
