,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mimas Oy,15.10.2015,
1,Y-tunnus,2717565-2,,
2,Kotipaikka,Uusikaupunki,15.10.2015,
3,Yritysmuoto,Osakeyhtiö,15.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.10.2015,,
6,Viimeisin rekisteröintiajankohta,24.11.2022,24.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.10.2015,,
8,Yrityksen tila,Rekisterissä,15.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.01.2020,
11,Yhteystiedot,,26.10.2015,
12,Postiosoite,Haahkakuja 5  23500  Uusikaupunki  Suomi,,
