,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Okatek Oy,24.06.2015,
1,Y-tunnus,2697092-9,,
2,Kotipaikka,Orimattila,24.06.2015,
3,Yritysmuoto,Osakeyhtiö,24.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.06.2015,,
6,Viimeisin rekisteröintiajankohta,07.07.2022,07.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.06.2015,,
8,Yrityksen tila,Rekisterissä,24.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.06.2020,
11,Yhteystiedot,,18.06.2015,
12,Postiosoite,Luhtikyläntie 176 B  16300  Orimattila  Suomi,,
13,Käyntiosoite,Luhtikyläntie 176 B  16300  Orimattila  Suomi,,
14,Puhelin,040 - 552 1129,,
