,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen Elementtisuunnittelu Oy,03.06.2015,
1,Y-tunnus,2693415-1,,
2,Kotipaikka,Kuopio,03.06.2015,
3,Yritysmuoto,Osakeyhtiö,03.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.06.2015,,
6,Viimeisin rekisteröintiajankohta,15.03.2023,15.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.06.2015,,
8,Yrityksen tila,Rekisterissä,03.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.03.2023,
11,Yhteystiedot,,03.01.2018,
12,Postiosoite,Satamakatu 13 B  70100  Kuopio  Suomi,,
13,Käyntiosoite,Satamakatu 13 B  70100  Kuopio  Suomi,,
14,Puhelin,0504688336,,
15,Sähköposti,antti.honkanen(a)seles.fi,,
16,Www,http://www.seles.fi,,
