,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Siivouspalvelu Kota Oy,14.01.2016,
1,Y-tunnus,2732574-5,,
2,Kotipaikka,Turku,14.01.2016,
3,Yritysmuoto,Osakeyhtiö,14.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.01.2016,,
6,Viimeisin rekisteröintiajankohta,19.12.2022,19.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,14.01.2016,,
8,Yrityksen tila,Rekisterissä,14.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.11.2022,
11,Yhteystiedot,,10.02.2016,
12,Postiosoite,Puutarhakatu 19 A 6  20100  Turku  Suomi,,
13,Käyntiosoite,Puutarhakatu 19 A 6  20100  Turku  Suomi,,
14,Sähköposti,info(a)siivouspalvelukota.fi,,
15,Www,http://www.siivouspalvelukota.fi,,
