,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rajamaan Tila Oy,28.12.2015,
1,Y-tunnus,2730662-4,,
2,Kotipaikka,Parikkala,28.12.2015,
3,Yritysmuoto,Osakeyhtiö,28.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.12.2015,,
6,Viimeisin rekisteröintiajankohta,21.06.2022,21.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,28.12.2015,,
8,Yrityksen tila,Rekisterissä,28.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.05.2020,
11,Yhteystiedot,,09.12.2015,
12,Postiosoite,Kirkontie 112  59510  Saari  Suomi,,
13,Käyntiosoite,Kirkontie 112  59510  Saari  Suomi,,
14,Puhelin,0505960890,,
15,Sähköposti,rajamaantila(a)gmail.com,,
