,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Kumitie 2,16.03.2015,
1,Y-tunnus,2675914-6,,
2,Kotipaikka,Ylöjärvi,16.03.2015,
3,Yritysmuoto,Osakeyhtiö,16.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.03.2015,,
6,Viimeisin rekisteröintiajankohta,19.11.2022,19.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.03.2015,,
8,Yrityksen tila,Rekisterissä,16.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,03.01.2018,
12,Postiosoite,Realparkinkatu 4  37570  Lempäälä  Suomi,,
13,Käyntiosoite,Realparkinkatu 4  37570  Lempäälä  Suomi,,
14,Puhelin,0407708002,,
15,Sähköposti,ilpo(a)kuusimaa.fi,,
