,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Connected Finland Oy,20.10.2015,
1,Y-tunnus,2716911-3,,
2,Kotipaikka,Espoo,22.07.2020,
3,Yritysmuoto,Osakeyhtiö,20.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.10.2015,,
6,Viimeisin rekisteröintiajankohta,08.07.2022,08.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.10.2015,,
8,Yrityksen tila,Rekisterissä,20.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.09.2020,
11,Yhteystiedot,,11.05.2018,
12,Postiosoite,Metsänneidonkuja 12  02130  Espoo  Suomi,,
13,Käyntiosoite,Metsänneidonkuja 12  02130  Espoo  Suomi,,
14,Puhelin,045 6700222,,
15,Www,http://www.connectedfinland.fi,,
