,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Sauvon Keskuskartano,11.09.2015,
1,Y-tunnus,2704383-6,,
2,Kotipaikka,Sauvo,11.09.2015,
3,Yritysmuoto,Osakeyhtiö,11.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.09.2015,,
6,Viimeisin rekisteröintiajankohta,07.11.2022,07.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.09.2015,,
8,Yrityksen tila,Rekisterissä,11.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.09.2020,
11,Yhteystiedot,,15.06.2017,
12,Postiosoite,Viljontie 3  21570  Sauvo  Suomi,,
13,Käyntiosoite,Viljontie 3  21570  Sauvo  Suomi,,
14,Puhelin,0504005600,,
15,Sähköposti,janne.dolmatoff(a)aboaip.fi,,
