,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Meilahden Bunan Oy,27.11.2015,
1,Y-tunnus,2725914-3,,
2,Kotipaikka,Helsinki,27.11.2015,
3,Yritysmuoto,Osakeyhtiö,27.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.11.2015,,
6,Viimeisin rekisteröintiajankohta,18.05.2021,18.05.2021,
7,Yrityksen tiedot järjestelmässä alkaen,27.11.2015,,
8,Yrityksen tila,Rekisterissä,27.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,02.12.2021,
12,Postiosoite,c/o Kettinkikuja 3 A5  Kettinkikuja 3 A  04220  Kerava  Suomi,,
13,Käyntiosoite,c/o Kettinkikuja 3 A5  Kettinkikuja 3 A 5  04220  Kerava  Suomi,,
14,Puhelin,044 3223740,,
