,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Timanttiporaus Teho Oy,13.02.2015,
1,Y-tunnus,2674825-2,,
2,Kotipaikka,Vihti,13.02.2015,
3,Yritysmuoto,Osakeyhtiö,13.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.02.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.02.2015,,
8,Yrityksen tila,Rekisterissä,13.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.05.2022,
11,Yhteystiedot,,15.08.2019,
12,Postiosoite,Asemanrinne 5  08500  Lohja  Suomi,,
13,Käyntiosoite,Asemanrinne 5  08500  Lohja  Suomi,,
14,Puhelin,+358440112322,,
15,Sähköposti,joonas.kunnari(a)timanttiporaus-teho.fi,,
16,Www,http://www.timanttiporausteho.fi,,
