,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SM Pelti&Rakenne Oy,08.10.2015,
1,Y-tunnus,2715492-3,,
2,Kotipaikka,Nurmijärvi,08.10.2015,
3,Yritysmuoto,Osakeyhtiö,08.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.10.2015,,
6,Viimeisin rekisteröintiajankohta,28.01.2023,28.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.10.2015,,
8,Yrityksen tila,Rekisterissä,08.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,21.05.2021,
12,Postiosoite,Korpikyläntie 88  04300  Tuusula  Suomi,,
13,Puhelin,0443400652,,
14,Sähköposti,sm.pellitys(a)gmail.com,,
