,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kind Pet Accessories & Lifestyle Oy Ltd,12.10.2015,
1,Y-tunnus,2714506-6,,
2,Kotipaikka,Mustasaari,12.10.2015,
3,Yritysmuoto,Osakeyhtiö,12.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.10.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.10.2015,,
8,Yrityksen tila,Rekisterissä,12.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,13.07.2020,
11,Yhteystiedot,,19.01.2016,
12,Postiosoite,Peltomäki 3  65610  Mustasaari  Suomi,,
13,Puhelin,"0400487039, 0400487039",,
14,Sähköposti,info(a)kindfordogs.fi,,
15,Www,http://www.kindfordogs.fi,,
