,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Adimo Oy Ab,07.12.2015,
1,Y-tunnus,2728776-9,,
2,Kotipaikka,Vaasa,07.12.2015,
3,Yritysmuoto,Osakeyhtiö,07.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.12.2015,,
6,Viimeisin rekisteröintiajankohta,21.04.2023,21.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.12.2015,,
8,Yrityksen tila,Rekisterissä,07.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2020,
11,Yhteystiedot,,01.07.2020,
12,Postiosoite,Kaarnatie 38  65320  Vaasa  Suomi,,
13,Käyntiosoite,Kaarnatie 38  65320  Vaasa  Suomi,,
14,Sähköposti,jussi(a)adimo.fi,,
15,Www,http://adimo.fi,,
