,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Altisense Oy,15.02.2023,
1,Y-tunnus,2700685-9,,
2,Kotipaikka,Pori,28.07.2015,
3,Yritysmuoto,Osakeyhtiö,28.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.07.2015,,
6,Viimeisin rekisteröintiajankohta,15.02.2023,15.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.07.2015,,
8,Yrityksen tila,Rekisterissä,28.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.10.2020,
11,Yhteystiedot,,16.03.2023,
12,Postiosoite,Pyyholmantie 9  28660  Pori  Suomi,,
13,Käyntiosoite,Pyyholmantie 9  28660  Pori  Suomi,,
14,Puhelin,+358440910619,,
15,Sähköposti,juuso.hiedanpaa(a)altisense.fi,,
16,Www,http://www.altisense.fi,,
