,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Evellsport Oy,30.05.2016,
1,Y-tunnus,2716532-3,,
2,Kotipaikka,Jyväskylä,26.10.2015,
3,Yritysmuoto,Osakeyhtiö,26.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.10.2015,,
6,Viimeisin rekisteröintiajankohta,17.09.2022,17.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.10.2015,,
8,Yrityksen tila,Rekisterissä,26.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,01.09.2021,
12,Postiosoite,c/o Pose Oy  Laukaantie 10  40320  Jyväskylä  Suomi,,
13,Käyntiosoite,c/o Pose Oy  Laukaantie 10  40320  Jyväskylä  Suomi,,
14,Puhelin,0400262423,,
