,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SKA Liquids Oy,01.01.2016,
1,Y-tunnus,2732419-5,,
2,Kotipaikka,Kotka,01.01.2016,
3,Yritysmuoto,Osakeyhtiö,01.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.01.2016,,
6,Viimeisin rekisteröintiajankohta,23.03.2023,23.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.01.2016,,
8,Yrityksen tila,Rekisterissä,01.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.01.2020,
11,Yhteystiedot,,19.01.2020,
12,Postiosoite,Villeläntie 14  48310  Kotka  Suomi,,
13,Käyntiosoite,Villeläntie 14  48310  Kotka  Suomi,,
