,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,I & A asennus Oy,16.02.2015,
1,Y-tunnus,2672043-6,,
2,Kotipaikka,Lahti,26.04.2017,
3,Yritysmuoto,Osakeyhtiö,16.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2015,,
6,Viimeisin rekisteröintiajankohta,21.12.2021,21.12.2021,
7,Yrityksen tiedot järjestelmässä alkaen,16.02.2015,,
8,Yrityksen tila,Rekisterissä,16.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.11.2020,
11,Yhteystiedot,,29.07.2021,
12,Postiosoite,uittokuja 6 C 2  90460  Oulunsalo  Suomi,,
13,Käyntiosoite,uittokuja 6 C 2  90460  Oulunsalo  Suomi,,
14,Puhelin,+358 45 8866822,,
15,Sähköposti,ia.asennus(a)gmail.com,,
