,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Myllykankaan Tuulipuiston Infra Oy,21.01.2016,
1,Y-tunnus,2736160-7,,
2,Kotipaikka,Helsinki,21.01.2016,
3,Yritysmuoto,Osakeyhtiö,21.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.01.2016,,
6,Viimeisin rekisteröintiajankohta,26.05.2023,26.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,21.01.2016,,
8,Yrityksen tila,Rekisterissä,21.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.12.2019,
11,Yhteystiedot,,23.08.2020,
12,Postiosoite,c/o Taaleri Energia Oy  Kasarmikatu 21 B  00130  Helsinki  Suomi,,
13,Puhelin,+358 46 714 7100,,
