,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Castellum Helsinki Hämeentie 15 Oy,29.12.2020,
1,Y-tunnus,2713793-9,,
2,Kotipaikka,Helsinki,26.10.2015,
3,Yritysmuoto,Osakeyhtiö,26.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.10.2015,,
6,Viimeisin rekisteröintiajankohta,11.08.2022,11.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.10.2015,,
8,Yrityksen tila,Rekisterissä,26.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,26.01.2021,
12,Postiosoite,Lautatarhankatu 6  00580  Helsinki  Suomi,,
13,Käyntiosoite,Lautatarhankatu 6  00580  Helsinki  Suomi,,
