,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jamohki Oy,26.01.2015,
1,Y-tunnus,2665418-4,,
2,Kotipaikka,Oulu,26.01.2015,
3,Yritysmuoto,Osakeyhtiö,26.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.01.2015,,
6,Viimeisin rekisteröintiajankohta,19.05.2022,19.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.01.2015,,
8,Yrityksen tila,Rekisterissä,26.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2020,
11,Yhteystiedot,,12.01.2015,
12,Postiosoite,Yläkalimentie 14  90820  Kello  Suomi,,
13,Käyntiosoite,Yläkalimentie 14  90820  Kello  Suomi,,
14,Puhelin,040 8364497,,
15,Sähköposti,JAMOHKIOY(a)GMAIL.COM,,
