,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Goodoo Oy,01.12.2015,
1,Y-tunnus,2722593-9,,
2,Kotipaikka,Turku,01.12.2015,
3,Yritysmuoto,Osakeyhtiö,01.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.12.2015,,
6,Viimeisin rekisteröintiajankohta,06.03.2023,06.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.12.2015,,
8,Yrityksen tila,Rekisterissä,01.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.12.2021,
11,Yhteystiedot,,26.02.2023,
12,Postiosoite,c/o Tilitoimisto  Fallpakankuja 4 E 53  00970  Helsinki  Suomi,,
13,Käyntiosoite,Pasilan puistotie 2 lh. 2  00240  Helsinki  Suomi,,
14,Puhelin,0469595837,,
15,Sähköposti,jukka.harju(a)fya.fi,,
