,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Remontti- ja Sisustuspalvelu T. Alho Oy,07.12.2015,
1,Y-tunnus,2728381-3,,
2,Kotipaikka,Kurikka,07.12.2015,
3,Yritysmuoto,Osakeyhtiö,07.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.12.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,07.12.2015,,
8,Yrityksen tila,Rekisterissä,07.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.09.2020,
11,Yhteystiedot,,01.12.2015,
12,Postiosoite,Valontie 8  66300  Jurva  Suomi,,
13,Käyntiosoite,Valontie 8  66300  Jurva  Suomi,,
14,Puhelin,0400 586 584,,
15,Sähköposti,tomi.alho(a)netikka.fi,,
16,Www,http://www.tomi.alho.fi,,
