,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kareijan Oy,23.02.2015,
1,Y-tunnus,2677340-7,,
2,Kotipaikka,Helsinki,23.02.2015,
3,Yritysmuoto,Osakeyhtiö,23.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.02.2015,,
6,Viimeisin rekisteröintiajankohta,23.06.2022,23.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.02.2015,,
8,Yrityksen tila,Rekisterissä,23.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.01.2020,
12,Postiosoite,Itälahdenkatu 15-17 A 3  00210  Helsinki  Suomi,,
13,Käyntiosoite,Itälahdenkatu 15-17  00210  Helsinki  Suomi,,
