,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Veljekset Simonen Oy,17.10.2022,
1,Y-tunnus,2701897-2,,
2,Kotipaikka,Kalajoki,18.08.2015,
3,Yritysmuoto,Osakeyhtiö,18.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.08.2015,,
6,Viimeisin rekisteröintiajankohta,14.12.2022,14.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.08.2015,,
8,Yrityksen tila,Rekisterissä,17.10.2022,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.12.2022,
11,Yhteystiedot,,24.07.2015,
12,Postiosoite,Vierivainiontie 2  85100  Kalajoki  Suomi,,
13,Käyntiosoite,Vierivainiontie 2  85100  Kalajoki  Suomi,,
14,Puhelin,0400 866941,,
