,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Yläfemma Oy,31.08.2015,
1,Y-tunnus,2706633-3,,
2,Kotipaikka,Hämeenlinna,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
8,Yrityksen tila,Rekisterissä,31.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,03.08.2018,
12,Postiosoite,Sibeliuksenkatu 2  13100  Hämeenlinna  Suomi,,
13,Käyntiosoite,Sibeliuksenkatu 2  13100  Hämeenlinna  Suomi,,
14,Puhelin,0401821111,,
