,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TT Terästuote Oy,15.06.2015,
1,Y-tunnus,2691959-2,,
2,Kotipaikka,Akaa,15.06.2015,
3,Yritysmuoto,Osakeyhtiö,15.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.06.2015,,
6,Viimeisin rekisteröintiajankohta,07.05.2021,07.05.2021,
7,Yrityksen tiedot järjestelmässä alkaen,15.06.2015,,
8,Yrityksen tila,Rekisterissä,15.06.2015,
9,Yrityksen tilanne,Konkurssissa,07.05.2021,
10,Yrityksellä on yrityskiinnityksiä,Kyllä,,
11,Yrityksellä on edunsaajatietoja,Kyllä,10.07.2020,
12,Yhteystiedot,,03.09.2020,
13,Postiosoite,Etu-Hankkion katu 1 G  33700  Tampere  Suomi,,
14,Puhelin,0406589784,,
15,Sähköposti,info(a)terastuote.com,,
16,Www,http://www.terastuote.com,,
