,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kaakkois-Suomen Kiinteistöpalvelut Oy,27.05.2015,
1,Y-tunnus,2688816-7,,
2,Kotipaikka,Lappeenranta,27.05.2015,
3,Yritysmuoto,Osakeyhtiö,27.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.05.2015,,
6,Viimeisin rekisteröintiajankohta,12.01.2023,12.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,27.05.2015,,
8,Yrityksen tila,Rekisterissä,27.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,14.07.2022,
12,Postiosoite,Paalukatu 1 E  53500  Lappeenranta  Suomi,,
13,Käyntiosoite,Paalukatu 1 E  53500  Lappeenranta  Suomi,,
14,Puhelin,0503088330,,
