,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Featly Oy,18.03.2015,
1,Y-tunnus,2681085-3,,
2,Kotipaikka,Helsinki,18.03.2015,
3,Yritysmuoto,Osakeyhtiö,18.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.03.2015,,
6,Viimeisin rekisteröintiajankohta,17.02.2023,17.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,18.03.2015,,
8,Yrityksen tila,Rekisterissä,18.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2020,
11,Yhteystiedot,,27.10.2021,
12,Postiosoite,Eläinlääkärinkatu 5 A 23  00580  Helsinki  Suomi,,
13,Käyntiosoite,Eläinlääkärinkatu 5 A 23  00580  Helsinki  Suomi,,
14,Puhelin,"0509102703, 0509102703",,
15,Sähköposti,kimmo(a)featly.fi,,
16,Www,http://featly.fi,,
