,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Joukahainen Oy,11.06.2015,
1,Y-tunnus,2695515-5,,
2,Kotipaikka,Helsinki,11.06.2015,
3,Yritysmuoto,Osakeyhtiö,11.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.06.2015,,
6,Viimeisin rekisteröintiajankohta,08.07.2022,08.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,11.06.2015,,
8,Yrityksen tila,Rekisterissä,11.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.03.2021,
11,Yhteystiedot,,09.09.2019,
12,Postiosoite,c/o Access Capital Advisors Finlan  Yrjönkatu 9  00120  Helsinki  Suomi,,
13,Käyntiosoite,Yrjönkatu 9 A 4  00120  Helsinki  Suomi,,
14,Puhelin,09 6877 0700,,
15,Faksi,09 6877 0799,,
