,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Nouto Suomi Oy,15.12.2020,
1,Y-tunnus,2696045-6,,
2,Kotipaikka,Turku,17.06.2015,
3,Yritysmuoto,Osakeyhtiö,17.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.06.2015,,
6,Viimeisin rekisteröintiajankohta,03.01.2023,03.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,17.06.2015,,
8,Yrityksen tila,Rekisterissä,17.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.07.2021,
11,Yhteystiedot,,08.09.2022,
12,Postiosoite,Voudinkatu 35 B 2  21200  Raisio  Suomi,,
13,Käyntiosoite,Voudinkatu 35 B 2  21200  Raisio  Suomi,,
14,Puhelin,0449812771,,
15,Sähköposti,info(a)nouto.fi,,
16,Www,http://www.nouto.fi,,
