,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Keskinäinen kiinteistöosakeyhtiö Levin Tunturinlaita 2,10.06.2015,
1,Y-tunnus,2692888-6,,
2,Kotipaikka,Kittilä,10.06.2015,
3,Yritysmuoto,Osakeyhtiö,10.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.06.2015,,
6,Viimeisin rekisteröintiajankohta,21.03.2023,21.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.06.2015,,
8,Yrityksen tila,Rekisterissä,10.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,30.10.2020,
12,Postiosoite,c/o Tili- ja Toimialapalvelu Satu  Valtatie 43  99100  Kittilä  Suomi,,
13,Käyntiosoite,c/o Tili- ja Toimialapalvelu Satu  Valtatie 43  99100  Kittilä  Suomi,,
14,Puhelin,0400-514204,,
15,Sähköposti,satu.kokkoniemi(a)tili-jatoimialapalv.inet.fi,,
