,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,NS Fastigheter Ab,23.01.2015,
1,Y-tunnus,2666486-8,,
2,Kotipaikka,Närpiö,23.01.2015,
3,Yritysmuoto,Osakeyhtiö,23.01.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,23.01.2015,,
6,Viimeisin rekisteröintiajankohta,26.05.2022,26.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.01.2015,,
8,Yrityksen tila,Rekisterissä,23.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.08.2021,
11,Yhteystiedot,,10.05.2021,
12,Postiosoite,Vasavägen 1453  64610  Övermark  Suomi,,
13,Käyntiosoite,Vasavägen 1453  64610  Övermark  Suomi,,
14,Puhelin,0504411254,,
15,Sähköposti,mats(a)nsfastigheter.fi,,
