,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Killer Jack Oy,29.09.2015,
1,Y-tunnus,2713711-1,,
2,Kotipaikka,Hamina,29.09.2015,
3,Yritysmuoto,Osakeyhtiö,29.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.09.2015,,
6,Viimeisin rekisteröintiajankohta,01.02.2023,01.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.09.2015,,
8,Yrityksen tila,Rekisterissä,29.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.09.2016,
12,Postiosoite,Sibeliuksenkatu 32 B  49400  Hamina  Suomi,,
13,Käyntiosoite,Sibeliuksenkatu 32 B  49400  Hamina  Suomi,,
14,Puhelin,+358503454535,,
