,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Dieta Group Oy,09.03.2016,
1,Y-tunnus,2668043-8,,
2,Kotipaikka,Helsinki,05.02.2015,
3,Yritysmuoto,Osakeyhtiö,05.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.02.2015,,
6,Viimeisin rekisteröintiajankohta,20.09.2022,20.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.02.2015,,
8,Yrityksen tila,Rekisterissä,05.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,23.05.2016,
12,Postiosoite,c/o Dieta Group Oy  Holkkitie 8 A  00880  Helsinki  Suomi,,
13,Käyntiosoite,c/o Dieta Group Oy  Holkkitie 8 A  00880  Helsinki  Suomi,,
14,Puhelin,"09 1310 1351, 0400 406 872",,
15,Sähköposti,marko.palmunen(a)mb.fi,,
