,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JMK Capital Oy,31.05.2016,
1,Y-tunnus,2736988-7,,
2,Kotipaikka,Oulu,31.05.2016,
3,Yritysmuoto,Osakeyhtiö,31.05.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.05.2016,,
6,Viimeisin rekisteröintiajankohta,13.10.2022,13.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.05.2016,,
8,Yrityksen tila,Rekisterissä,31.05.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.06.2020,
11,Yhteystiedot,,17.05.2016,
12,Postiosoite,Madetojankuja 49  90460  Oulunsalo  Suomi,,
13,Puhelin,0400-685855,,
14,Sähköposti,jmk(a)asennuspalvelu.fi,,
