,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lame Oy,25.09.2015,
1,Y-tunnus,2711622-2,,
2,Kotipaikka,Kempele,25.09.2015,
3,Yritysmuoto,Osakeyhtiö,25.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.09.2015,,
6,Viimeisin rekisteröintiajankohta,08.09.2022,08.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.09.2015,,
8,Yrityksen tila,Rekisterissä,25.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,16.09.2015,
12,Postiosoite,Ollakantie 13  90440  Kempele  Suomi,,
13,Käyntiosoite,Ollakantie 13  90440  Kempele  Suomi,,
14,Puhelin,0400680229,,
