,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Forssan Ka-Te,11.06.2015,
1,Y-tunnus,2694707-5,,
2,Kotipaikka,Forssa,11.06.2015,
3,Yritysmuoto,Osakeyhtiö,11.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.06.2015,,
6,Viimeisin rekisteröintiajankohta,05.03.2023,05.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.06.2015,,
8,Yrityksen tila,Rekisterissä,11.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.03.2023,
11,Yhteystiedot,,26.01.2021,
12,Postiosoite,Kartanonkatu 14 B 24  30100  Forssa  Suomi,,
13,Käyntiosoite,Rautatienkatu 32  30420  Forssa  Suomi,,
