,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FOOT FIX OY,08.10.2015,
1,Y-tunnus,2712518-8,,
2,Kotipaikka,Kokkola,08.10.2015,
3,Yritysmuoto,Osakeyhtiö,08.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.10.2015,,
6,Viimeisin rekisteröintiajankohta,26.04.2022,26.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.10.2015,,
8,Yrityksen tila,Rekisterissä,08.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,21.09.2015,
12,Postiosoite,Niittykatu 1  67100  Kokkola  Suomi,,
13,Käyntiosoite,Niittykatu 1  67100  Kokkola  Suomi,,
14,Puhelin,050 3083910,,
