,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Gastro Finland Oy,21.09.2015,
1,Y-tunnus,2709869-3,,
2,Kotipaikka,Rovaniemi,21.09.2015,
3,Yritysmuoto,Osakeyhtiö,21.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,21.09.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,21.09.2015,,
8,Yrityksen tila,Rekisterissä,21.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.03.2020,
11,Yhteystiedot,,29.04.2019,
12,Postiosoite,c/o Gastro Finland Oy  Rinnetie 7  96910  Rovaniemi  Suomi,,
13,Puhelin,+358 456729868,,
14,Sähköposti,gastro(a)gastrofinland.fi,,
