,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Letec Motors Oy,07.01.2016,
1,Y-tunnus,2731736-6,,
2,Kotipaikka,Alajärvi,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,12.01.2023,12.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.05.2021,
11,Yhteystiedot,,14.12.2015,
12,Postiosoite,Kurjentie 5  63500  Lehtimäki  Suomi,,
13,Käyntiosoite,Kurjentie 5  63500  Lehtimäki  Suomi,,
14,Puhelin,0443001015,,
