,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,New King Management Oy,14.09.2015,
1,Y-tunnus,2709552-1,,
2,Kotipaikka,Pietarsaari,14.09.2015,
3,Yritysmuoto,Osakeyhtiö,14.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.09.2015,,
6,Viimeisin rekisteröintiajankohta,23.02.2023,23.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,14.09.2015,,
8,Yrityksen tila,Rekisterissä,14.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.03.2022,
11,Yhteystiedot,,15.03.2022,
12,Postiosoite,Lönnrotinkatu 13  00120  Helsinki  Suomi,,
13,Käyntiosoite,Lönnrotinkatu 13  00120  Helsinki  Suomi,,
