,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kekkerin Kerroslevy Oy,19.07.2021,
1,Y-tunnus,2728777-7,,
2,Kotipaikka,Janakkala,04.12.2015,
3,Yritysmuoto,Osakeyhtiö,04.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.12.2015,,
6,Viimeisin rekisteröintiajankohta,19.09.2022,19.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.12.2015,,
8,Yrityksen tila,Rekisterissä,19.07.2021,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,19.09.2022,
11,Yhteystiedot,,03.12.2015,
12,Postiosoite,c/o Turenki  Rastikaari 5  14200  Turenki  Suomi,,
13,Käyntiosoite,c/o Turenki  Rastikaari 5  14200  Turenki  Suomi,,
14,Sähköposti,jokke(a)kekkeri.fi,,
15,Www,http://www.kekkerin.fi,,
