,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SKS-Autovarusteet Oy,27.01.2015,
1,Y-tunnus,2669305-2,,
2,Kotipaikka,Lahti,27.01.2015,
3,Yritysmuoto,Osakeyhtiö,27.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.01.2015,,
6,Viimeisin rekisteröintiajankohta,16.11.2022,16.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.01.2015,,
8,Yrityksen tila,Rekisterissä,27.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,22.08.2020,
12,Postiosoite,Takaveräjäntie 24  15880  Hollola  Suomi,,
13,Puhelin,0504638245,,
14,Sähköposti,myynti(a)sks-autovarusteet.fi,,
15,Www,http://www.sks-autovarusteet.fi,,
