,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tundra Consulting Oy,01.04.2021,
1,Y-tunnus,2697387-1,,
2,Kotipaikka,Inari,01.07.2015,
3,Yritysmuoto,Osakeyhtiö,01.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.07.2015,,
6,Viimeisin rekisteröintiajankohta,08.04.2022,08.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.07.2015,,
8,Yrityksen tila,Rekisterissä,01.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.06.2020,
11,Yhteystiedot,,02.05.2020,
12,Postiosoite,Männiköntie 5  99800  Ivalo  Suomi,,
13,Käyntiosoite,Männiköntie 5  99800  Ivalo  Suomi,,
