,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kunnaksen Metalli Oy,30.09.2016,
1,Y-tunnus,2714374-9,,
2,Kotipaikka,Hollola,23.10.2015,
3,Yritysmuoto,Osakeyhtiö,23.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.10.2015,,
6,Viimeisin rekisteröintiajankohta,12.04.2023,12.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.10.2015,,
8,Yrityksen tila,Rekisterissä,23.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.09.2019,
11,Yhteystiedot,,29.09.2015,
12,Postiosoite,Tiiriskankaantie 9  15860  Hollola  Suomi,,
13,Käyntiosoite,Tiiriskankaantie 9  15860  Hollola  Suomi,,
