,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Wokki Corner Food Oy,11.06.2015,
1,Y-tunnus,2693628-8,,
2,Kotipaikka,Hämeenlinna,11.06.2015,
3,Yritysmuoto,Osakeyhtiö,11.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.06.2015,,
6,Viimeisin rekisteröintiajankohta,16.06.2020,16.06.2020,
7,Yrityksen tiedot järjestelmässä alkaen,11.06.2015,,
8,Yrityksen tila,Rekisterissä,11.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,29.05.2015,
12,Postiosoite,Eureninkatu 3 B 8  13130  Hämeenlinna  Suomi,,
13,Käyntiosoite,Kaivokatu 7  13100  Hämeenlinna  Suomi,,
