,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennuspalvelu Hanrak Oy,18.03.2015,
1,Y-tunnus,2681084-5,,
2,Kotipaikka,Muhos,18.03.2015,
3,Yritysmuoto,Osakeyhtiö,18.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.03.2015,,
6,Viimeisin rekisteröintiajankohta,04.03.2022,04.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.03.2015,,
8,Yrityksen tila,Rekisterissä,18.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,11.03.2015,
12,Postiosoite,Leppätie 2  91500  Muhos  Suomi,,
13,Käyntiosoite,Leppätie 2  91500  Muhos  Suomi,,
14,Puhelin,0405509741,,
