,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,QAutomate Oy,10.02.2015,
1,Y-tunnus,2672609-6,,
2,Kotipaikka,Helsinki,10.02.2015,
3,Yritysmuoto,Osakeyhtiö,10.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.02.2015,,
6,Viimeisin rekisteröintiajankohta,20.03.2023,20.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.02.2015,,
8,Yrityksen tila,Rekisterissä,10.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.03.2023,
11,Yhteystiedot,,19.10.2020,
12,Postiosoite,Kauppaneuvoksentie 8  00200  Helsinki  Suomi,,
13,Käyntiosoite,Kauppaneuvoksentie 8  00200  Helsinki  Suomi,,
14,Puhelin,"+358405215835, +358405215835",,
15,Sähköposti,contact(a)qautomate.fi,,
