,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rovaniemen Optikko Oy,22.06.2015,
1,Y-tunnus,2694032-4,,
2,Kotipaikka,Rovaniemi,22.06.2015,
3,Yritysmuoto,Osakeyhtiö,22.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.06.2015,,
6,Viimeisin rekisteröintiajankohta,31.03.2023,31.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.06.2015,,
8,Yrityksen tila,Rekisterissä,22.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,02.06.2015,
12,Postiosoite,c/o Specsavers  Rovakatu 21  96200  Rovaniemi  Suomi,,
13,Käyntiosoite,c/o Specsavers  Rovakatu 21  96200  Rovaniemi  Suomi,,
