,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aktiebolaget Evelem Oy,26.03.2015,
1,Y-tunnus,2681514-4,,
2,Kotipaikka,Porvoo,26.03.2015,
3,Yritysmuoto,Osakeyhtiö,26.03.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,26.03.2015,,
6,Viimeisin rekisteröintiajankohta,10.05.2022,10.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.03.2015,,
8,Yrityksen tila,Rekisterissä,26.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.09.2019,
11,Yhteystiedot,,08.01.2022,
12,Postiosoite,Alexandersgatan 14 H  06100  Borgå  Suomi,,
