,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Asianajotoimisto Elo & Meriläinen Oy,05.10.2015,
1,Y-tunnus,2712469-5,,
2,Kotipaikka,Vantaa,05.10.2015,
3,Yritysmuoto,Osakeyhtiö,05.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.10.2015,,
6,Viimeisin rekisteröintiajankohta,02.02.2023,02.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.10.2015,,
8,Yrityksen tila,Rekisterissä,05.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.06.2020,
11,Yhteystiedot,,21.09.2015,
12,Postiosoite,Iskoskuja 3 C 134  01600  Vantaa  Suomi,,
13,Käyntiosoite,"c/o Kauppakeskus Myyrmanni 3, krs  Iskoskuja 3  01600  Vantaa  Suomi",,
14,Puhelin,"09-504 2245, 0400-433500",,
15,Faksi,09-5043490,,
16,Sähköposti,antti.merilainen(a)co.inet.fi,,
