,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lenderstar Oy,12.06.2015,
1,Y-tunnus,2691627-9,,
2,Kotipaikka,Espoo,12.06.2015,
3,Yritysmuoto,Osakeyhtiö,12.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.06.2015,,
6,Viimeisin rekisteröintiajankohta,26.03.2023,26.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,12.06.2015,,
8,Yrityksen tila,Rekisterissä,12.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2023,
11,Yhteystiedot,,03.03.2021,
12,Postiosoite,c/o Lenderstar Oy  Kalastajanmäki 1 C 22  02230  Espoo  Suomi,,
13,Käyntiosoite,c/o Lenderstar Oy  Kalastajanmäki 1 C 22  02230  Espoo  Suomi,,
14,Puhelin,0458556677,,
15,Sähköposti,lenderstaroy(a)gmail.com,,
