,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Raahen Kännykkäkauppa Oy,20.01.2016,
1,Y-tunnus,2736528-8,,
2,Kotipaikka,Raahe,20.01.2016,
3,Yritysmuoto,Osakeyhtiö,20.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.01.2016,,
6,Viimeisin rekisteröintiajankohta,14.06.2022,14.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.01.2016,,
8,Yrityksen tila,Rekisterissä,20.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,06.02.2016,
12,Postiosoite,Ollinkalliontie 2  92100  Raahe  Suomi,,
13,Käyntiosoite,Ollinkalliontie 2  92100  Raahe  Suomi,,
14,Puhelin,045 665 8780,,
15,Sähköposti,posti(a)kannykkakauppa.fi,,
16,Www,http://www.kannykkakauppa.fi,,
