,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Luova toimisto Visual Friday Oy,28.12.2015,
1,Y-tunnus,2732744-1,,
2,Kotipaikka,Jyväskylä,28.12.2015,
3,Yritysmuoto,Osakeyhtiö,28.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.12.2015,,
6,Viimeisin rekisteröintiajankohta,21.04.2023,21.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.12.2015,,
8,Yrityksen tila,Rekisterissä,28.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.04.2023,
11,Yhteystiedot,,05.10.2022,
12,Postiosoite,Konttisentie 8 lh. 50  40800  Vaajakoski  Suomi,,
13,Käyntiosoite,Konttisentie 8 lh. 50  40800  Vaajakoski  Suomi,,
14,Puhelin,"0400 919 763, 0400 919 763",,
15,Www,http://www.visualfriday.fi,,
