,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Agron Oy,31.03.2015,
1,Y-tunnus,2682689-8,,
2,Kotipaikka,Eura,31.03.2015,
3,Yritysmuoto,Osakeyhtiö,31.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.03.2015,,
6,Viimeisin rekisteröintiajankohta,22.03.2023,22.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,31.03.2015,,
8,Yrityksen tila,Rekisterissä,31.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.03.2020,
11,Yhteystiedot,,23.03.2015,
12,Postiosoite,Opintie 4  23100  Mynämäki  Suomi,,
13,Sähköposti,posti(a)agron.fi,,
14,Www,http://www.agron.fi,,
