,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Innovation Heaven Oy,25.01.2016,
1,Y-tunnus,2736952-9,,
2,Kotipaikka,Kirkkonummi,25.01.2016,
3,Yritysmuoto,Osakeyhtiö,25.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,25.01.2016,,
6,Viimeisin rekisteröintiajankohta,27.04.2023,27.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,25.01.2016,,
8,Yrityksen tila,Rekisterissä,25.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.05.2022,
11,Yhteystiedot,,15.01.2016,
12,Postiosoite,Nissnikuntie 13 C 8  02430  Masala  Suomi,,
13,Käyntiosoite,Nissnikuntie 13 C 8  02430  Masala  Suomi,,
14,Puhelin,0400618300,,
