,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Plune Oy,09.12.2015,
1,Y-tunnus,2722056-4,,
2,Kotipaikka,Sastamala,09.12.2015,
3,Yritysmuoto,Osakeyhtiö,09.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.12.2015,,
6,Viimeisin rekisteröintiajankohta,13.12.2022,13.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.12.2015,,
8,Yrityksen tila,Rekisterissä,09.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,11.01.2018,
12,Postiosoite,Onkiniemenkatu 12  38200  Sastamala  Suomi,,
13,Käyntiosoite,Onkiniemenkatu 12  38200  Sastamala  Suomi,,
14,Puhelin,0503424903,,
15,Sähköposti,info(a)plaania.fi,,
