,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tristan & Stone Capital Finland Oy,28.08.2015,
1,Y-tunnus,2706233-2,,
2,Kotipaikka,Helsinki,28.08.2015,
3,Yritysmuoto,Osakeyhtiö,28.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.08.2015,,
6,Viimeisin rekisteröintiajankohta,18.01.2023,18.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.08.2015,,
8,Yrityksen tila,Rekisterissä,28.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,19.09.2016,
12,Postiosoite,Urheilupuistontie 3  02200  Espoo  Suomi,,
13,Käyntiosoite,Urheilupuistontie 3  02200  Espoo  Suomi,,
