,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Erikoishammaslääkäri Jinnah Oy,01.04.2015,
1,Y-tunnus,2682908-7,,
2,Kotipaikka,Lahti,01.04.2015,
3,Yritysmuoto,Osakeyhtiö,01.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.04.2015,,
6,Viimeisin rekisteröintiajankohta,24.08.2022,24.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.04.2015,,
8,Yrityksen tila,Rekisterissä,01.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,25.04.2016,
12,Postiosoite,Pitkäkallionkaari 3  15160  Lahti  Suomi,,
13,Käyntiosoite,Aleksanterinkatu 10 B  15110  Lahti  Suomi,,
14,Puhelin,0401599220,,
