,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Levin Maku Oy,03.07.2015,
1,Y-tunnus,2696116-8,,
2,Kotipaikka,Kittilä,03.07.2015,
3,Yritysmuoto,Osakeyhtiö,03.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.07.2015,,
6,Viimeisin rekisteröintiajankohta,11.10.2022,11.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.07.2015,,
8,Yrityksen tila,Rekisterissä,03.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.02.2022,
11,Yhteystiedot,,12.06.2015,
12,Postiosoite,Hissitie 3  99130  Sirkka  Suomi,,
13,Käyntiosoite,Hissitie 3  99130  Sirkka  Suomi,,
